    Time, Temp_C_H_up,SpCond_mS/cm_H_up, Cond_mS/cm_H_up,  TDS_g/L_H_up,   Sal_ppt_H_up,Turbid_NTU_H_up,  Chl_ug/L_H_up,Experiment,    Date,Sonde,Position,Site
12:43:50,19.42,56.23,50.24,36.55,37.43,4.6,0,Filtration,4/17/19,H,Upstream,Deanza
12:43:52,19.43,56.23,50.24,36.55,37.43,4.6,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:43:53,19.43,56.23,50.25,36.55,37.43,4.6,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:43:54,19.44,56.23,50.25,36.55,37.43,4.7,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:43:55,19.44,56.22,50.25,36.55,37.42,4.7,0.7,Filtration,4/17/19,H,Upstream,Deanza
12:43:56,19.44,56.23,50.25,36.55,37.43,4.7,0.6,Filtration,4/17/19,H,Upstream,Deanza
12:43:57,19.45,56.22,50.26,36.55,37.42,4.7,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:43:58,19.45,56.22,50.26,36.54,37.42,4.7,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:44:00,19.45,56.23,50.27,36.55,37.43,4.7,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:44:01,19.45,56.23,50.27,36.55,37.43,4.6,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:44:02,19.45,56.23,50.27,36.55,37.43,4.6,0.7,Filtration,4/17/19,H,Upstream,Deanza
12:44:03,19.45,56.23,50.27,36.55,37.43,4.6,0.6,Filtration,4/17/19,H,Upstream,Deanza
12:44:04,19.45,56.23,50.27,36.55,37.43,4.6,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:44:05,19.45,56.23,50.27,36.55,37.43,4.6,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:44:06,19.45,56.23,50.27,36.55,37.43,4.6,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:44:08,19.45,56.23,50.27,36.55,37.43,4.6,0,Filtration,4/17/19,H,Upstream,Deanza
12:44:09,19.45,56.23,50.27,36.55,37.43,4.6,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:44:10,19.46,56.23,50.28,36.55,37.43,4.6,0,Filtration,4/17/19,H,Upstream,Deanza
12:44:11,19.46,56.23,50.28,36.55,37.43,4.6,0,Filtration,4/17/19,H,Upstream,Deanza
12:44:12,19.46,56.23,50.28,36.55,37.43,4.7,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:44:13,19.46,56.23,50.28,36.55,37.43,4.7,-0.4,Filtration,4/17/19,H,Upstream,Deanza
12:44:14,19.46,56.23,50.28,36.55,37.43,4.7,-0.4,Filtration,4/17/19,H,Upstream,Deanza
12:44:16,19.46,56.23,50.29,36.55,37.43,4.7,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:44:17,19.47,56.23,50.29,36.55,37.43,4.7,-0.7,Filtration,4/17/19,H,Upstream,Deanza
12:44:18,19.48,56.22,50.29,36.55,37.42,4.7,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:44:19,19.48,56.22,50.29,36.55,37.42,4.8,-0.7,Filtration,4/17/19,H,Upstream,Deanza
12:44:20,19.48,56.22,50.3,36.54,37.42,4.8,-0.8,Filtration,4/17/19,H,Upstream,Deanza
12:44:21,19.48,56.23,50.3,36.55,37.43,4.8,-0.8,Filtration,4/17/19,H,Upstream,Deanza
12:44:22,19.49,56.23,50.31,36.55,37.43,4.8,-0.7,Filtration,4/17/19,H,Upstream,Deanza
12:44:24,19.49,56.23,50.31,36.55,37.43,4.9,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:44:25,19.5,56.22,50.32,36.55,37.43,4.9,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:44:26,19.5,56.23,50.32,36.55,37.43,5,-0.4,Filtration,4/17/19,H,Upstream,Deanza
12:44:27,19.5,56.23,50.32,36.55,37.43,5,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:44:28,19.5,56.23,50.33,36.55,37.43,5,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:44:29,19.5,56.23,50.33,36.55,37.43,5,-0.4,Filtration,4/17/19,H,Upstream,Deanza
12:44:30,19.5,56.23,50.33,36.55,37.43,5,-0.2,Filtration,4/17/19,H,Upstream,Deanza
12:44:32,19.51,56.23,50.33,36.55,37.43,5,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:44:33,19.5,56.24,50.33,36.55,37.43,5,-0.3,Filtration,4/17/19,H,Upstream,Deanza
12:44:34,19.5,56.24,50.33,36.55,37.44,5,-0.2,Filtration,4/17/19,H,Upstream,Deanza
12:44:35,19.5,56.24,50.33,36.55,37.44,5,0,Filtration,4/17/19,H,Upstream,Deanza
12:44:36,19.5,56.24,50.33,36.55,37.44,5,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:44:37,19.5,56.24,50.33,36.56,37.44,5.1,0,Filtration,4/17/19,H,Upstream,Deanza
12:44:38,19.5,56.24,50.33,36.56,37.44,5.1,0.1,Filtration,4/17/19,H,Upstream,Deanza
12:44:40,19.5,56.24,50.33,36.56,37.44,5.1,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:44:41,19.5,56.24,50.33,36.55,37.44,5.1,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:44:42,19.5,56.24,50.33,36.55,37.44,5.1,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:44:43,19.5,56.24,50.33,36.55,37.44,5.1,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:44:44,19.5,56.24,50.33,36.56,37.44,5.2,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:44:45,19.5,56.23,50.33,36.55,37.43,5.1,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:44:46,19.5,56.23,50.33,36.55,37.43,5.1,0,Filtration,4/17/19,H,Upstream,Deanza
12:44:48,19.51,56.23,50.33,36.55,37.43,5.2,-0.3,Filtration,4/17/19,H,Upstream,Deanza
12:44:49,19.51,56.24,50.34,36.55,37.43,5.3,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:44:50,19.51,56.24,50.35,36.56,37.44,5.3,-0.2,Filtration,4/17/19,H,Upstream,Deanza
12:44:51,19.51,56.24,50.35,36.56,37.44,5.3,-0.2,Filtration,4/17/19,H,Upstream,Deanza
12:44:52,19.52,56.24,50.35,36.56,37.44,5.3,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:44:53,19.52,56.24,50.36,36.56,37.44,5.3,0,Filtration,4/17/19,H,Upstream,Deanza
12:44:54,19.52,56.24,50.36,36.56,37.44,5.3,-0.2,Filtration,4/17/19,H,Upstream,Deanza
12:44:56,19.52,56.25,50.36,36.56,37.44,5.3,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:44:57,19.53,56.24,50.37,36.56,37.44,5.3,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:44:58,19.53,56.24,50.37,36.56,37.44,5.3,0.1,Filtration,4/17/19,H,Upstream,Deanza
12:44:59,19.53,56.24,50.37,36.56,37.44,5.4,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:45:00,19.53,56.24,50.37,36.55,37.43,5.4,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:45:01,19.53,56.24,50.37,36.55,37.43,5.4,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:45:02,19.53,56.24,50.37,36.55,37.43,5.5,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:45:04,19.53,56.24,50.37,36.55,37.43,5.6,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:45:05,19.54,56.23,50.37,36.55,37.43,5.6,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:45:06,19.54,56.24,50.37,36.55,37.43,5.6,0,Filtration,4/17/19,H,Upstream,Deanza
12:45:07,19.54,56.24,50.37,36.55,37.43,5.6,-0.2,Filtration,4/17/19,H,Upstream,Deanza
12:45:08,19.54,56.24,50.38,36.55,37.43,5.6,0,Filtration,4/17/19,H,Upstream,Deanza
12:45:09,19.55,56.23,50.38,36.55,37.43,5.6,0.1,Filtration,4/17/19,H,Upstream,Deanza
12:45:10,19.55,56.23,50.38,36.55,37.43,5.6,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:45:12,19.55,56.23,50.38,36.55,37.43,5.6,0,Filtration,4/17/19,H,Upstream,Deanza
12:45:13,19.55,56.23,50.38,36.55,37.43,5.6,-0.4,Filtration,4/17/19,H,Upstream,Deanza
12:45:14,19.54,56.24,50.38,36.56,37.44,5.6,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:45:15,19.54,56.24,50.38,36.56,37.44,5.6,-0.4,Filtration,4/17/19,H,Upstream,Deanza
12:45:16,19.54,56.24,50.38,36.56,37.44,5.6,-0.5,Filtration,4/17/19,H,Upstream,Deanza
12:45:17,19.54,56.24,50.37,36.56,37.44,5.6,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:45:18,19.54,56.24,50.37,36.56,37.44,5.6,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:45:20,19.54,56.24,50.37,36.56,37.44,5.7,-0.7,Filtration,4/17/19,H,Upstream,Deanza
12:45:21,19.54,56.24,50.38,36.55,37.44,5.7,-0.8,Filtration,4/17/19,H,Upstream,Deanza
12:45:22,19.55,56.24,50.38,36.55,37.43,5.7,-0.8,Filtration,4/17/19,H,Upstream,Deanza
12:45:23,19.54,56.24,50.38,36.56,37.44,5.7,-0.8,Filtration,4/17/19,H,Upstream,Deanza
12:45:24,19.54,56.24,50.38,36.56,37.44,5.7,-0.8,Filtration,4/17/19,H,Upstream,Deanza
12:45:25,19.54,56.24,50.38,36.56,37.44,5.7,-0.7,Filtration,4/17/19,H,Upstream,Deanza
12:45:26,19.55,56.24,50.38,36.56,37.44,5.7,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:45:28,19.55,56.24,50.38,36.55,37.43,5.6,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:45:29,19.55,56.24,50.38,36.55,37.43,5.6,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:45:30,19.55,56.24,50.38,36.55,37.43,5.6,-0.4,Filtration,4/17/19,H,Upstream,Deanza
12:45:31,19.55,56.24,50.38,36.55,37.43,5.7,-0.2,Filtration,4/17/19,H,Upstream,Deanza
12:45:32,19.55,56.24,50.38,36.55,37.43,5.6,-0.2,Filtration,4/17/19,H,Upstream,Deanza
12:45:33,19.54,56.24,50.38,36.56,37.44,5.6,-0.3,Filtration,4/17/19,H,Upstream,Deanza
12:45:34,19.54,56.24,50.38,36.56,37.44,5.6,-0.2,Filtration,4/17/19,H,Upstream,Deanza
12:45:36,19.54,56.24,50.38,36.56,37.44,5.6,-0.4,Filtration,4/17/19,H,Upstream,Deanza
12:45:37,19.56,56.23,50.38,36.55,37.43,5.7,-0.3,Filtration,4/17/19,H,Upstream,Deanza
12:45:38,19.56,56.22,50.38,36.54,37.42,5.7,-0.3,Filtration,4/17/19,H,Upstream,Deanza
12:45:39,19.57,56.22,50.38,36.54,37.42,5.8,-0.3,Filtration,4/17/19,H,Upstream,Deanza
12:45:40,19.57,56.22,50.39,36.54,37.42,5.8,-0.4,Filtration,4/17/19,H,Upstream,Deanza
12:45:41,19.57,56.22,50.39,36.54,37.42,5.9,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:45:42,19.57,56.22,50.39,36.54,37.42,5.9,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:45:44,19.57,56.22,50.4,36.54,37.42,5.9,0,Filtration,4/17/19,H,Upstream,Deanza
12:45:45,19.57,56.23,50.4,36.55,37.43,5.9,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:45:46,19.57,56.23,50.4,36.55,37.43,5.9,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:45:47,19.57,56.23,50.4,36.55,37.43,5.9,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:45:48,19.57,56.23,50.4,36.55,37.43,6,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:45:49,19.57,56.23,50.4,36.55,37.43,6,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:45:50,19.57,56.24,50.4,36.55,37.43,6,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:45:52,19.56,56.24,50.4,36.55,37.44,6,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:45:53,19.56,56.24,50.4,36.56,37.44,6,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:45:54,19.56,56.24,50.4,36.56,37.44,6,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:45:55,19.56,56.24,50.4,36.56,37.44,6,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:45:56,19.56,56.24,50.4,36.56,37.44,5.9,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:45:57,19.56,56.25,50.4,36.56,37.44,6,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:45:58,19.56,56.25,50.4,36.56,37.44,6,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:46:00,19.57,56.24,50.41,36.56,37.44,6,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:46:01,19.57,56.24,50.41,36.55,37.43,6,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:46:02,19.58,56.23,50.41,36.55,37.43,6,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:46:03,19.59,56.23,50.41,36.55,37.43,6,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:46:04,19.59,56.23,50.42,36.55,37.43,6.1,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:46:05,19.59,56.23,50.42,36.55,37.43,6.1,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:46:06,19.59,56.23,50.42,36.55,37.43,6.1,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:46:08,19.59,56.23,50.42,36.55,37.43,6.1,0.6,Filtration,4/17/19,H,Upstream,Deanza
12:46:09,19.59,56.24,50.43,36.55,37.43,6.1,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:46:10,19.59,56.24,50.43,36.55,37.44,6.1,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:46:11,19.59,56.24,50.43,36.56,37.44,6.1,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:46:12,19.59,56.24,50.43,36.56,37.44,6.2,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:46:13,19.59,56.24,50.43,36.55,37.44,6.2,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:46:14,19.59,56.24,50.43,36.55,37.44,6.2,0.6,Filtration,4/17/19,H,Upstream,Deanza
12:46:16,19.59,56.24,50.43,36.56,37.44,6.2,0.7,Filtration,4/17/19,H,Upstream,Deanza
12:46:17,19.59,56.24,50.43,36.55,37.44,6.1,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:46:18,19.6,56.24,50.43,36.55,37.43,6.2,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:46:19,19.6,56.23,50.43,36.55,37.43,6.2,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:46:20,19.6,56.23,50.43,36.55,37.43,6.2,0.9,Filtration,4/17/19,H,Upstream,Deanza
12:46:21,19.6,56.23,50.43,36.55,37.43,6.2,1,Filtration,4/17/19,H,Upstream,Deanza
12:46:22,19.6,56.23,50.43,36.55,37.43,6.2,0.9,Filtration,4/17/19,H,Upstream,Deanza
12:46:24,19.6,56.23,50.43,36.55,37.43,6.2,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:46:25,19.6,56.24,50.43,36.55,37.43,6.2,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:46:26,19.59,56.24,50.43,36.55,37.43,6.2,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:46:27,19.59,56.24,50.43,36.55,37.43,6.2,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:46:28,19.59,56.24,50.43,36.55,37.43,6.1,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:46:29,19.59,56.24,50.42,36.55,37.44,6.1,0.7,Filtration,4/17/19,H,Upstream,Deanza
12:46:30,19.58,56.24,50.42,36.56,37.44,6.1,0.7,Filtration,4/17/19,H,Upstream,Deanza
12:46:32,19.58,56.24,50.42,36.55,37.43,6.1,1,Filtration,4/17/19,H,Upstream,Deanza
12:46:33,19.58,56.24,50.42,36.55,37.43,6.1,1,Filtration,4/17/19,H,Upstream,Deanza
12:46:34,19.59,56.23,50.42,36.55,37.43,6.2,0.6,Filtration,4/17/19,H,Upstream,Deanza
12:46:35,19.59,56.22,50.42,36.54,37.42,6.2,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:46:36,19.6,56.22,50.42,36.54,37.42,6.2,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:46:37,19.6,56.21,50.42,36.54,37.42,6.1,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:46:38,19.6,56.21,50.42,36.54,37.42,6.1,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:46:40,19.6,56.22,50.42,36.54,37.42,6.1,0,Filtration,4/17/19,H,Upstream,Deanza
12:46:41,19.6,56.23,50.42,36.55,37.43,6,0,Filtration,4/17/19,H,Upstream,Deanza
12:46:42,19.6,56.23,50.43,36.55,37.43,6,-0.2,Filtration,4/17/19,H,Upstream,Deanza
12:46:43,19.6,56.23,50.43,36.55,37.43,6,-0.3,Filtration,4/17/19,H,Upstream,Deanza
12:46:44,19.6,56.23,50.43,36.55,37.43,6.1,-0.2,Filtration,4/17/19,H,Upstream,Deanza
12:46:45,19.61,56.22,50.44,36.54,37.42,6.1,0,Filtration,4/17/19,H,Upstream,Deanza
12:46:46,19.62,56.22,50.44,36.54,37.42,6.1,0,Filtration,4/17/19,H,Upstream,Deanza
12:46:48,19.62,56.22,50.44,36.54,37.42,6.1,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:46:49,19.62,56.22,50.44,36.54,37.42,6.1,-0.3,Filtration,4/17/19,H,Upstream,Deanza
12:46:50,19.62,56.22,50.44,36.54,37.42,6.1,-0.3,Filtration,4/17/19,H,Upstream,Deanza
12:46:51,19.63,56.21,50.45,36.54,37.42,6.1,-0.4,Filtration,4/17/19,H,Upstream,Deanza
12:46:52,19.63,56.21,50.45,36.54,37.41,6.2,-0.4,Filtration,4/17/19,H,Upstream,Deanza
12:46:53,19.63,56.21,50.45,36.54,37.41,6.2,-0.5,Filtration,4/17/19,H,Upstream,Deanza
12:46:54,19.63,56.21,50.45,36.54,37.41,6.2,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:46:56,19.62,56.22,50.45,36.54,37.42,6.2,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:46:57,19.61,56.23,50.44,36.55,37.43,6.1,-0.7,Filtration,4/17/19,H,Upstream,Deanza
12:46:58,19.61,56.23,50.44,36.55,37.43,6.1,-0.5,Filtration,4/17/19,H,Upstream,Deanza
12:46:59,19.61,56.23,50.44,36.55,37.43,6.1,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:47:00,19.61,56.23,50.44,36.55,37.43,6.1,-0.8,Filtration,4/17/19,H,Upstream,Deanza
12:47:01,19.61,56.22,50.44,36.54,37.42,6.1,-0.9,Filtration,4/17/19,H,Upstream,Deanza
12:47:02,19.62,56.22,50.44,36.54,37.42,6.1,-1,Filtration,4/17/19,H,Upstream,Deanza
12:47:04,19.62,56.21,50.44,36.54,37.41,6.1,-1.1,Filtration,4/17/19,H,Upstream,Deanza
12:47:05,19.63,56.2,50.44,36.53,37.41,6.1,-1.2,Filtration,4/17/19,H,Upstream,Deanza
12:47:06,19.64,53.76,48.26,34.95,35.59,6.1,-1,Filtration,4/17/19,H,Upstream,Deanza
12:47:07,19.64,56.24,50.49,36.56,37.44,6.1,-0.9,Filtration,4/17/19,H,Upstream,Deanza
12:47:08,19.65,56.21,50.46,36.54,37.42,6.1,-0.7,Filtration,4/17/19,H,Upstream,Deanza
12:47:09,19.65,56.22,50.48,36.55,37.43,6.2,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:47:10,19.65,56.22,50.48,36.55,37.42,6.4,-0.6,Filtration,4/17/19,H,Upstream,Deanza
12:47:12,19.66,56.22,50.49,36.54,37.42,6.4,-0.5,Filtration,4/17/19,H,Upstream,Deanza
12:47:13,19.66,56.22,50.49,36.54,37.42,6.4,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:47:14,19.66,56.22,50.49,36.55,37.42,6.5,0,Filtration,4/17/19,H,Upstream,Deanza
12:47:15,19.66,56.22,50.49,36.55,37.43,6.5,0,Filtration,4/17/19,H,Upstream,Deanza
12:47:16,19.66,56.23,50.49,36.55,37.43,6.5,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:47:17,19.65,56.23,50.49,36.55,37.43,6.5,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:47:18,19.65,56.23,50.49,36.55,37.43,6.5,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:47:20,19.66,56.23,50.49,36.55,37.43,6.5,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:47:21,19.66,56.22,50.49,36.54,37.42,6.5,0.7,Filtration,4/17/19,H,Upstream,Deanza
12:47:22,19.66,56.22,50.49,36.54,37.42,6.5,0.7,Filtration,4/17/19,H,Upstream,Deanza
12:47:23,19.66,56.22,50.49,36.54,37.42,6.5,0.7,Filtration,4/17/19,H,Upstream,Deanza
12:47:24,19.66,56.23,50.5,36.55,37.43,6.5,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:47:25,19.66,56.23,50.5,36.55,37.43,6.5,1,Filtration,4/17/19,H,Upstream,Deanza
12:47:26,19.66,56.23,50.5,36.55,37.43,6.4,1,Filtration,4/17/19,H,Upstream,Deanza
12:47:28,19.66,56.23,50.49,36.55,37.43,6.4,1,Filtration,4/17/19,H,Upstream,Deanza
12:47:29,19.65,56.23,50.49,36.55,37.43,6.4,0.8,Filtration,4/17/19,H,Upstream,Deanza
12:47:30,19.64,56.24,50.48,36.56,37.44,6.3,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:47:31,19.63,56.24,50.48,36.56,37.44,6.3,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:47:32,19.63,56.24,50.47,36.56,37.44,6.2,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:47:33,19.62,56.24,50.46,36.56,37.44,6.2,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:47:34,19.62,56.24,50.46,36.56,37.44,6.2,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:47:36,19.62,56.23,50.45,36.55,37.43,6.2,-0.2,Filtration,4/17/19,H,Upstream,Deanza
12:47:37,19.62,56.22,50.45,36.54,37.42,6.2,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:47:38,19.63,56.22,50.45,36.54,37.42,6.2,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:47:39,19.63,56.22,50.45,36.54,37.42,6.5,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:47:40,19.64,56.2,50.45,36.53,37.41,6.6,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:47:41,19.66,56.18,50.45,36.52,37.39,6.5,0.6,Filtration,4/17/19,H,Upstream,Deanza
12:47:42,19.66,56.17,50.45,36.51,37.39,6.5,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:47:44,19.66,56.18,50.45,36.52,37.39,6.5,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:47:45,19.65,56.19,50.45,36.52,37.4,6.4,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:47:46,19.64,56.2,50.45,36.53,37.4,6.4,0,Filtration,4/17/19,H,Upstream,Deanza
12:47:47,19.64,56.2,50.45,36.53,37.41,6.4,0,Filtration,4/17/19,H,Upstream,Deanza
12:47:48,19.64,56.16,50.42,36.5,37.38,6.4,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:47:49,19.64,56.17,50.43,36.51,37.39,6.4,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:47:50,19.64,56.17,50.42,36.51,37.38,6.4,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:47:52,19.64,56.18,50.43,36.52,37.39,6.3,0.1,Filtration,4/17/19,H,Upstream,Deanza
12:47:53,19.64,56.13,50.39,36.49,37.36,6.3,0,Filtration,4/17/19,H,Upstream,Deanza
12:47:54,19.64,56.16,50.42,36.5,37.38,6.2,-0.3,Filtration,4/17/19,H,Upstream,Deanza
12:47:55,19.65,56.17,50.42,36.51,37.38,6.2,-0.2,Filtration,4/17/19,H,Upstream,Deanza
12:47:56,19.65,56.18,50.43,36.52,37.39,6.2,0,Filtration,4/17/19,H,Upstream,Deanza
12:47:57,19.64,56.19,50.44,36.53,37.4,6.2,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:47:58,19.64,56.2,50.45,36.53,37.4,6.2,-0.2,Filtration,4/17/19,H,Upstream,Deanza
12:48:00,19.64,56.2,50.45,36.53,37.41,6.1,-0.3,Filtration,4/17/19,H,Upstream,Deanza
12:48:01,19.64,56.2,50.45,36.53,37.41,6.1,-0.3,Filtration,4/17/19,H,Upstream,Deanza
12:48:02,19.64,56.16,50.41,36.5,37.37,6.1,-0.3,Filtration,4/17/19,H,Upstream,Deanza
12:48:03,19.64,56.16,50.42,36.51,37.38,6.1,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:48:04,19.64,56.15,50.4,36.5,37.37,6.1,0,Filtration,4/17/19,H,Upstream,Deanza
12:48:05,19.64,56.16,50.41,36.5,37.37,6.1,0,Filtration,4/17/19,H,Upstream,Deanza
12:48:06,19.65,56.16,50.42,36.51,37.38,6.1,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:48:08,19.66,56.17,50.44,36.51,37.38,6.1,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:48:09,19.67,56.22,50.49,36.54,37.42,6.1,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:48:10,19.67,56.21,50.49,36.53,37.41,6.1,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:48:11,19.67,56.08,50.37,36.45,37.32,6,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:48:12,19.67,56.16,50.44,36.51,37.38,6,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:48:13,19.66,56.18,50.46,36.52,37.39,6,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:48:14,19.66,56.13,50.4,36.48,37.35,6,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:48:16,19.65,56.11,50.38,36.47,37.34,6,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:48:17,19.65,56.11,50.38,36.47,37.34,5.9,-0.1,Filtration,4/17/19,H,Upstream,Deanza
12:48:18,19.64,56.13,50.39,36.48,37.35,5.9,0.3,Filtration,4/17/19,H,Upstream,Deanza
12:48:19,19.64,56.05,50.31,36.43,37.29,5.9,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:48:20,19.64,56.09,50.35,36.46,37.32,5.8,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:48:21,19.63,56.02,50.28,36.41,37.27,5.8,0.6,Filtration,4/17/19,H,Upstream,Deanza
12:48:22,19.63,56.04,50.3,36.43,37.29,5.7,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:48:24,19.63,56.18,50.41,36.51,37.39,5.7,0.5,Filtration,4/17/19,H,Upstream,Deanza
12:48:25,19.63,56.2,50.43,36.53,37.4,5.7,0.4,Filtration,4/17/19,H,Upstream,Deanza
12:48:26,19.64,56.18,50.42,36.51,37.39,5.8,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:48:27,19.64,49.22,44.18,31.99,32.24,5.8,0.2,Filtration,4/17/19,H,Upstream,Deanza
12:48:28,19.65,56.22,50.47,36.54,37.42,5.7,0,Filtration,4/17/19,H,Upstream,Deanza
