    Time, Temp_C,SpCond_mS/cm, Cond_mS/cm,  TDS_g/L,   Sal_ppt,Turbid_NTU,  Chl_ug/L,Experiment,    Date,Sonde,Position,Site
9:45:55,23.15,46.19,44.56,30.02,29.99,21.4,4.5,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:56,23.15,46.19,44.56,30.02,29.99,21.4,4.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:57,23.15,46.19,44.56,30.02,29.99,21.4,4.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:58,23.15,46.19,44.56,30.02,29.99,21.4,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:45:59,23.15,46.19,44.56,30.02,29.99,21.4,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:00,23.15,46.19,44.56,30.02,29.99,21.4,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:01,23.15,46.19,44.56,30.02,29.99,21.4,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:02,23.15,46.19,44.56,30.02,29.99,21.3,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:03,23.15,46.19,44.56,30.02,29.99,21.3,4.9,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:04,23.15,46.19,44.56,30.02,29.99,21.3,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:05,23.15,46.19,44.56,30.02,29.99,21.2,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:06,23.15,46.19,44.56,30.02,29.99,21.2,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:07,23.15,46.19,44.56,30.02,29.99,21.2,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:08,23.15,46.19,44.56,30.02,29.99,21.2,4.7,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:09,23.15,46.19,44.56,30.02,29.99,21.2,4.8,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:10,23.15,46.19,44.56,30.02,29.99,21.3,4.6,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:11,23.15,46.19,44.55,30.02,29.99,21.2,4.9,Side-by-side-before,7/18/18,G,Down,San Rafael
9:46:12,23.15,46.19,44.55,30.02,29.99,21.2,4.9,Side-by-side-before,7/18/18,G,Down,San Rafael
