    Time, Temp_C_H,SpCond_mS/cm_H, Cond_mS/cm_H,  TDS_g/L_H,   Sal_ppt_H,Turbid_NTU_H,  Chl_ug/L_H,Experiment,    Date,Sonde,Position,Site
11:39:53,21.34,54.8,50.97,35.62,36.35,0,4,Filtration,10/17/18,H,upstream,San Diego
11:39:54,21.34,54.8,50.97,35.62,36.35,0,3.8,Filtration,10/17/18,H,upstream,San Diego
11:39:55,21.34,54.8,50.97,35.62,36.35,0,3.9,Filtration,10/17/18,H,upstream,San Diego
11:39:56,21.34,54.8,50.97,35.62,36.35,0,3.9,Filtration,10/17/18,H,upstream,San Diego
11:39:57,21.34,54.8,50.97,35.62,36.35,0,4,Filtration,10/17/18,H,upstream,San Diego
11:39:58,21.34,54.8,50.97,35.62,36.35,0,4.1,Filtration,10/17/18,H,upstream,San Diego
11:39:59,21.34,54.8,50.97,35.62,36.35,0,4.2,Filtration,10/17/18,H,upstream,San Diego
11:40:00,21.34,54.8,50.97,35.62,36.35,0,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:01,21.34,54.81,50.97,35.62,36.36,0,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:02,21.34,54.81,50.97,35.62,36.36,0,4.2,Filtration,10/17/18,H,upstream,San Diego
11:40:03,21.33,54.81,50.97,35.63,36.36,0,4,Filtration,10/17/18,H,upstream,San Diego
11:40:04,21.33,54.81,50.97,35.62,36.36,0,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:05,21.33,54.81,50.97,35.63,36.36,0,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:06,21.33,54.81,50.97,35.63,36.36,0,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:07,21.33,54.81,50.97,35.63,36.36,0,4,Filtration,10/17/18,H,upstream,San Diego
11:40:08,21.33,54.81,50.97,35.63,36.36,0,4,Filtration,10/17/18,H,upstream,San Diego
11:40:09,21.33,54.81,50.97,35.63,36.36,0,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:10,21.33,54.81,50.97,35.62,36.36,0,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:11,21.34,54.8,50.97,35.62,36.35,0,4,Filtration,10/17/18,H,upstream,San Diego
11:40:12,21.34,54.8,50.97,35.62,36.35,-0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:13,21.34,54.8,50.97,35.62,36.35,-0.1,3.9,Filtration,10/17/18,H,upstream,San Diego
11:40:14,21.35,54.8,50.97,35.62,36.35,-0.1,3.9,Filtration,10/17/18,H,upstream,San Diego
11:40:15,21.35,54.79,50.97,35.61,36.34,-0.1,3.9,Filtration,10/17/18,H,upstream,San Diego
11:40:16,21.35,54.79,50.97,35.61,36.34,0,4,Filtration,10/17/18,H,upstream,San Diego
11:40:17,21.35,54.79,50.97,35.61,36.34,0,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:18,21.35,54.79,50.97,35.61,36.34,0,4.3,Filtration,10/17/18,H,upstream,San Diego
11:40:19,21.35,54.79,50.97,35.61,36.34,0,4.2,Filtration,10/17/18,H,upstream,San Diego
11:40:20,21.35,54.79,50.97,35.61,36.34,0,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:21,21.35,54.78,50.97,35.61,36.34,0,4.4,Filtration,10/17/18,H,upstream,San Diego
11:40:22,21.35,54.78,50.97,35.61,36.34,0,4.5,Filtration,10/17/18,H,upstream,San Diego
11:40:23,21.35,54.78,50.97,35.61,36.34,0,4.6,Filtration,10/17/18,H,upstream,San Diego
11:40:24,21.35,54.78,50.97,35.61,36.34,0,4.5,Filtration,10/17/18,H,upstream,San Diego
11:40:25,21.36,54.78,50.96,35.61,36.33,-0.1,4.4,Filtration,10/17/18,H,upstream,San Diego
11:40:26,21.36,54.78,50.96,35.6,36.33,-0.1,4.3,Filtration,10/17/18,H,upstream,San Diego
11:40:27,21.36,54.78,50.97,35.6,36.33,-0.1,4.4,Filtration,10/17/18,H,upstream,San Diego
11:40:28,21.36,54.77,50.97,35.6,36.33,-0.1,4.4,Filtration,10/17/18,H,upstream,San Diego
11:40:29,21.36,54.77,50.97,35.6,36.33,-0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:30,21.36,54.77,50.97,35.6,36.33,-0.1,4,Filtration,10/17/18,H,upstream,San Diego
11:40:31,21.36,54.77,50.97,35.6,36.33,-0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:32,21.36,54.77,50.97,35.6,36.33,-0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:33,21.37,54.78,50.97,35.6,36.33,-0.1,4,Filtration,10/17/18,H,upstream,San Diego
11:40:34,21.37,54.78,50.97,35.6,36.33,-0.1,4,Filtration,10/17/18,H,upstream,San Diego
11:40:35,21.37,54.78,50.98,35.61,36.33,-0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:36,21.37,54.78,50.98,35.61,36.34,-0.1,4.2,Filtration,10/17/18,H,upstream,San Diego
11:40:37,21.37,54.78,50.98,35.61,36.34,-0.1,4,Filtration,10/17/18,H,upstream,San Diego
11:40:38,21.37,54.78,50.98,35.61,36.34,-0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:39,21.36,54.78,50.98,35.61,36.34,-0.1,4.3,Filtration,10/17/18,H,upstream,San Diego
11:40:40,21.36,54.79,50.98,35.61,36.34,-0.1,4.3,Filtration,10/17/18,H,upstream,San Diego
11:40:41,21.36,54.79,50.98,35.61,36.34,-0.1,4,Filtration,10/17/18,H,upstream,San Diego
11:40:42,21.36,54.79,50.98,35.61,36.34,-0.1,4,Filtration,10/17/18,H,upstream,San Diego
11:40:43,21.36,54.79,50.98,35.61,36.34,-0.1,4,Filtration,10/17/18,H,upstream,San Diego
11:40:44,21.36,54.79,50.98,35.61,36.34,-0.1,4,Filtration,10/17/18,H,upstream,San Diego
11:40:45,21.36,54.79,50.98,35.61,36.34,-0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:46,21.36,54.79,50.98,35.61,36.34,-0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:40:47,21.36,54.79,50.98,35.61,36.34,-0.1,4.2,Filtration,10/17/18,H,upstream,San Diego
11:40:48,21.36,54.79,50.98,35.61,36.34,-0.1,4.3,Filtration,10/17/18,H,upstream,San Diego
11:40:49,21.36,54.79,50.98,35.61,36.34,-0.2,4.2,Filtration,10/17/18,H,upstream,San Diego
11:40:50,21.36,54.79,50.98,35.61,36.34,-0.2,4.2,Filtration,10/17/18,H,upstream,San Diego
11:40:51,21.36,54.79,50.98,35.61,36.34,-0.2,4.4,Filtration,10/17/18,H,upstream,San Diego
11:40:52,21.36,54.79,50.98,35.61,36.34,-0.2,4.5,Filtration,10/17/18,H,upstream,San Diego
11:40:53,21.36,54.79,50.98,35.61,36.34,-0.2,4.6,Filtration,10/17/18,H,upstream,San Diego
11:40:54,21.36,54.79,50.98,35.61,36.34,-0.2,4.6,Filtration,10/17/18,H,upstream,San Diego
11:40:55,21.36,54.79,50.98,35.61,36.35,-0.2,4.6,Filtration,10/17/18,H,upstream,San Diego
11:40:56,21.36,54.79,50.98,35.61,36.35,-0.2,4.6,Filtration,10/17/18,H,upstream,San Diego
11:40:57,21.36,54.79,50.98,35.61,36.34,-0.2,4.5,Filtration,10/17/18,H,upstream,San Diego
11:40:58,21.36,54.79,50.98,35.61,36.34,-0.2,4.5,Filtration,10/17/18,H,upstream,San Diego
11:40:59,21.36,54.79,50.98,35.61,36.34,-0.2,4.4,Filtration,10/17/18,H,upstream,San Diego
11:41:00,21.36,54.79,50.98,35.61,36.34,-0.2,4.5,Filtration,10/17/18,H,upstream,San Diego
11:41:01,21.36,54.79,50.98,35.61,36.34,-0.2,4.3,Filtration,10/17/18,H,upstream,San Diego
11:41:02,21.36,54.79,50.98,35.61,36.34,-0.2,4.3,Filtration,10/17/18,H,upstream,San Diego
11:41:03,21.36,54.79,50.98,35.61,36.34,-0.2,4.5,Filtration,10/17/18,H,upstream,San Diego
11:41:04,21.36,54.79,50.98,35.61,36.34,-0.2,4.4,Filtration,10/17/18,H,upstream,San Diego
11:41:05,21.36,54.79,50.98,35.62,36.35,-0.2,4.5,Filtration,10/17/18,H,upstream,San Diego
11:41:06,21.36,54.79,50.98,35.61,36.35,-0.2,4.3,Filtration,10/17/18,H,upstream,San Diego
11:41:07,21.36,54.79,50.98,35.62,36.35,-0.2,4.5,Filtration,10/17/18,H,upstream,San Diego
11:41:08,21.36,54.79,50.98,35.62,36.35,-0.2,4.4,Filtration,10/17/18,H,upstream,San Diego
11:41:09,21.36,54.8,50.98,35.62,36.35,-0.2,4,Filtration,10/17/18,H,upstream,San Diego
11:41:10,21.36,54.8,50.98,35.62,36.35,-0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:41:11,21.36,54.79,50.98,35.62,36.35,-0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:41:12,21.36,54.8,50.98,35.62,36.35,-0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:41:13,21.36,54.8,50.99,35.62,36.35,-0.2,4.3,Filtration,10/17/18,H,upstream,San Diego
11:41:14,21.36,54.8,50.99,35.62,36.35,-0.2,4.2,Filtration,10/17/18,H,upstream,San Diego
11:41:15,21.36,54.8,50.99,35.62,36.35,-0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:41:16,21.36,54.79,50.99,35.62,36.35,-0.2,4.2,Filtration,10/17/18,H,upstream,San Diego
11:41:17,21.36,54.8,50.99,35.62,36.35,-0.2,4.3,Filtration,10/17/18,H,upstream,San Diego
11:41:18,21.36,54.8,50.99,35.62,36.35,-0.2,4.3,Filtration,10/17/18,H,upstream,San Diego
11:41:19,21.36,54.8,50.99,35.62,36.35,-0.2,4.3,Filtration,10/17/18,H,upstream,San Diego
11:41:20,21.36,54.8,50.99,35.62,36.35,-0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:41:21,21.36,54.8,50.99,35.62,36.35,-0.2,3.9,Filtration,10/17/18,H,upstream,San Diego
11:41:22,21.36,54.8,50.99,35.62,36.35,-0.2,3.9,Filtration,10/17/18,H,upstream,San Diego
11:41:23,21.36,54.8,50.99,35.62,36.35,-0.2,3.9,Filtration,10/17/18,H,upstream,San Diego
11:41:24,21.36,54.8,50.99,35.62,36.36,-0.2,3.8,Filtration,10/17/18,H,upstream,San Diego
11:41:25,21.36,54.8,50.99,35.62,36.36,-0.2,4,Filtration,10/17/18,H,upstream,San Diego
11:41:26,21.36,54.8,50.99,35.62,36.36,-0.2,3.9,Filtration,10/17/18,H,upstream,San Diego
11:41:27,21.35,54.81,50.99,35.62,36.36,-0.2,3.8,Filtration,10/17/18,H,upstream,San Diego
11:41:28,21.35,54.81,50.99,35.62,36.36,-0.2,3.9,Filtration,10/17/18,H,upstream,San Diego
11:41:29,21.36,54.8,50.99,35.62,36.36,-0.2,3.7,Filtration,10/17/18,H,upstream,San Diego
11:41:30,21.36,54.8,50.99,35.62,36.35,-0.2,3.8,Filtration,10/17/18,H,upstream,San Diego
11:41:31,21.36,54.8,50.99,35.62,36.35,-0.2,4,Filtration,10/17/18,H,upstream,San Diego
11:41:32,21.36,54.8,50.99,35.62,36.35,-0.2,4,Filtration,10/17/18,H,upstream,San Diego
11:41:33,21.36,54.8,50.99,35.62,36.35,-0.2,3.8,Filtration,10/17/18,H,upstream,San Diego
11:41:34,21.36,54.8,50.99,35.62,36.35,-0.2,3.8,Filtration,10/17/18,H,upstream,San Diego
11:41:35,21.36,54.8,50.99,35.62,36.35,-0.2,4.2,Filtration,10/17/18,H,upstream,San Diego
11:41:36,21.36,54.8,50.99,35.62,36.35,-0.2,4.2,Filtration,10/17/18,H,upstream,San Diego
11:41:37,21.36,54.8,50.99,35.62,36.35,-0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:41:38,21.36,54.8,50.99,35.62,36.35,-0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:41:39,21.36,54.8,50.99,35.62,36.35,-0.2,3.9,Filtration,10/17/18,H,upstream,San Diego
11:41:40,21.35,54.8,50.99,35.62,36.35,-0.2,3.8,Filtration,10/17/18,H,upstream,San Diego
11:41:41,21.35,54.8,50.99,35.62,36.35,-0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:41:42,21.35,54.8,50.99,35.62,36.35,-0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:41:43,21.35,54.8,50.99,35.62,36.35,-0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:41:44,21.35,54.8,50.99,35.62,36.35,-0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:41:45,21.35,54.8,50.98,35.62,36.35,-0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:41:46,21.35,54.8,50.98,35.62,36.35,-0.2,4.2,Filtration,10/17/18,H,upstream,San Diego
11:41:47,21.36,54.8,50.99,35.62,36.35,-0.2,4.2,Filtration,10/17/18,H,upstream,San Diego
11:41:48,21.36,54.8,50.99,35.62,36.35,-0.2,4.3,Filtration,10/17/18,H,upstream,San Diego
11:41:49,21.36,54.8,50.99,35.62,36.35,-0.2,4.3,Filtration,10/17/18,H,upstream,San Diego
11:41:50,21.36,54.8,50.99,35.62,36.35,-0.2,4.4,Filtration,10/17/18,H,upstream,San Diego
11:41:51,21.36,54.8,50.98,35.62,36.35,-0.2,4.3,Filtration,10/17/18,H,upstream,San Diego
11:41:52,21.36,54.8,50.98,35.62,36.35,-0.2,4.3,Filtration,10/17/18,H,upstream,San Diego
11:41:53,21.34,54.81,50.98,35.62,36.36,-0.2,4.6,Filtration,10/17/18,H,upstream,San Diego
11:41:54,21.34,54.81,50.98,35.63,36.36,-0.2,4.5,Filtration,10/17/18,H,upstream,San Diego
11:41:55,21.32,54.83,50.98,35.64,36.37,-0.1,4.5,Filtration,10/17/18,H,upstream,San Diego
11:41:56,21.32,54.83,50.98,35.64,36.38,-0.1,4.6,Filtration,10/17/18,H,upstream,San Diego
11:41:57,21.3,54.84,50.97,35.65,36.38,-0.1,4.4,Filtration,10/17/18,H,upstream,San Diego
11:41:58,21.3,54.84,50.96,35.65,36.38,-0.1,4.3,Filtration,10/17/18,H,upstream,San Diego
11:41:59,21.28,54.85,50.96,35.65,36.39,0.1,4.2,Filtration,10/17/18,H,upstream,San Diego
11:42:00,21.28,54.86,50.96,35.66,36.39,0.1,4.2,Filtration,10/17/18,H,upstream,San Diego
11:42:01,21.27,54.85,50.95,35.66,36.39,0.1,4.2,Filtration,10/17/18,H,upstream,San Diego
11:42:02,21.27,54.85,50.94,35.65,36.39,0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:42:03,21.26,54.84,50.93,35.65,36.38,0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:42:04,21.26,54.84,50.92,35.65,36.39,0.1,4,Filtration,10/17/18,H,upstream,San Diego
11:42:05,21.25,54.86,50.92,35.66,36.4,0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:42:06,21.24,54.86,50.92,35.66,36.4,0.1,4,Filtration,10/17/18,H,upstream,San Diego
11:42:07,21.23,54.88,50.93,35.67,36.41,0.2,4,Filtration,10/17/18,H,upstream,San Diego
11:42:08,21.23,54.88,50.93,35.67,36.41,0.3,4,Filtration,10/17/18,H,upstream,San Diego
11:42:09,21.23,54.88,50.93,35.67,36.41,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
11:42:10,21.24,54.88,50.93,35.67,36.41,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
11:42:11,21.24,54.87,50.93,35.66,36.4,0.3,4.1,Filtration,10/17/18,H,upstream,San Diego
11:42:12,21.24,54.86,50.93,35.66,36.4,0.3,4.1,Filtration,10/17/18,H,upstream,San Diego
11:42:13,21.24,54.85,50.91,35.65,36.39,0.3,4.2,Filtration,10/17/18,H,upstream,San Diego
11:42:14,21.24,54.85,50.9,35.65,36.39,0.3,4.1,Filtration,10/17/18,H,upstream,San Diego
11:42:15,21.23,54.85,50.89,35.65,36.39,0.3,4,Filtration,10/17/18,H,upstream,San Diego
11:42:16,21.22,54.85,50.89,35.65,36.39,0.3,4,Filtration,10/17/18,H,upstream,San Diego
11:42:17,21.22,54.84,50.88,35.65,36.38,0.3,4,Filtration,10/17/18,H,upstream,San Diego
11:42:18,21.22,54.84,50.88,35.65,36.38,0.3,4,Filtration,10/17/18,H,upstream,San Diego
11:42:19,21.22,54.84,50.88,35.64,36.38,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
11:42:20,21.22,54.84,50.88,35.64,36.38,0.3,3.7,Filtration,10/17/18,H,upstream,San Diego
11:42:21,21.22,54.83,50.88,35.64,36.37,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
11:42:22,21.23,54.83,50.87,35.64,36.37,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
11:42:23,21.23,54.82,50.87,35.63,36.37,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:42:24,21.23,54.82,50.87,35.63,36.37,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:42:25,21.22,54.82,50.87,35.63,36.37,0.4,3.4,Filtration,10/17/18,H,upstream,San Diego
11:42:26,21.22,54.82,50.87,35.63,36.37,0.4,3.5,Filtration,10/17/18,H,upstream,San Diego
11:42:27,21.22,54.82,50.86,35.63,36.37,0.4,3.5,Filtration,10/17/18,H,upstream,San Diego
11:42:28,21.22,54.82,50.86,35.63,36.37,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:42:29,21.22,54.82,50.86,35.63,36.37,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:42:30,21.22,54.82,50.86,35.63,36.37,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:42:31,21.22,54.82,50.86,35.63,36.37,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:42:32,21.22,54.82,50.86,35.63,36.37,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:42:33,21.22,54.82,50.86,35.63,36.37,0.4,3.5,Filtration,10/17/18,H,upstream,San Diego
11:42:34,21.22,54.82,50.87,35.63,36.37,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:42:35,21.23,54.82,50.87,35.63,36.37,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:42:36,21.23,54.82,50.87,35.63,36.36,0.4,3.4,Filtration,10/17/18,H,upstream,San Diego
11:42:37,21.24,54.81,50.88,35.63,36.36,0.4,3.4,Filtration,10/17/18,H,upstream,San Diego
11:42:38,21.25,54.81,50.88,35.63,36.36,0.4,3.4,Filtration,10/17/18,H,upstream,San Diego
11:42:39,21.25,54.81,50.88,35.62,36.36,0.5,3.6,Filtration,10/17/18,H,upstream,San Diego
11:42:40,21.25,54.81,50.88,35.62,36.36,0.6,3.7,Filtration,10/17/18,H,upstream,San Diego
11:42:41,21.26,54.8,50.89,35.62,36.35,0.6,3.8,Filtration,10/17/18,H,upstream,San Diego
11:42:42,21.27,54.8,50.89,35.62,36.35,0.5,3.9,Filtration,10/17/18,H,upstream,San Diego
11:42:43,21.27,54.8,50.9,35.62,36.35,0.5,3.8,Filtration,10/17/18,H,upstream,San Diego
11:42:44,21.28,54.8,50.9,35.62,36.35,0.5,3.8,Filtration,10/17/18,H,upstream,San Diego
11:42:45,21.29,54.79,50.91,35.61,36.35,0.5,3.6,Filtration,10/17/18,H,upstream,San Diego
11:42:46,21.29,54.79,50.91,35.61,36.34,0.5,3.6,Filtration,10/17/18,H,upstream,San Diego
11:42:47,21.3,54.78,50.91,35.61,36.34,0.5,3.6,Filtration,10/17/18,H,upstream,San Diego
11:42:48,21.3,54.78,50.91,35.61,36.34,0.5,3.7,Filtration,10/17/18,H,upstream,San Diego
11:42:49,21.3,54.79,50.92,35.61,36.35,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:42:50,21.3,54.79,50.92,35.61,36.35,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:42:51,21.3,54.8,50.93,35.62,36.35,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:42:52,21.3,54.8,50.93,35.62,36.35,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:42:53,21.31,54.79,50.93,35.62,36.35,0.4,3.7,Filtration,10/17/18,H,upstream,San Diego
11:42:54,21.31,54.79,50.93,35.62,36.35,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:42:55,21.32,54.79,50.94,35.62,36.35,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:42:56,21.32,54.79,50.94,35.62,36.35,0.4,3.8,Filtration,10/17/18,H,upstream,San Diego
11:42:57,21.32,54.79,50.94,35.62,36.35,0.4,3.6,Filtration,10/17/18,H,upstream,San Diego
11:42:58,21.32,54.79,50.94,35.62,36.35,0.3,3.6,Filtration,10/17/18,H,upstream,San Diego
11:42:59,21.32,54.8,50.95,35.62,36.35,0.3,3.7,Filtration,10/17/18,H,upstream,San Diego
11:43:00,21.32,54.8,50.95,35.62,36.35,0.3,3.6,Filtration,10/17/18,H,upstream,San Diego
11:43:01,21.33,54.8,50.96,35.62,36.35,0.3,3.7,Filtration,10/17/18,H,upstream,San Diego
11:43:02,21.33,54.8,50.96,35.62,36.35,0.3,3.8,Filtration,10/17/18,H,upstream,San Diego
11:43:03,21.33,54.81,50.96,35.62,36.36,0.3,4,Filtration,10/17/18,H,upstream,San Diego
11:43:04,21.33,54.81,50.96,35.62,36.36,0.3,4.1,Filtration,10/17/18,H,upstream,San Diego
11:43:05,21.33,54.81,50.96,35.62,36.36,0.3,4.2,Filtration,10/17/18,H,upstream,San Diego
11:43:06,21.33,54.81,50.96,35.62,36.36,0.3,4.3,Filtration,10/17/18,H,upstream,San Diego
11:43:07,21.33,54.8,50.97,35.62,36.35,0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:43:08,21.33,54.81,50.97,35.62,36.36,0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:43:09,21.34,54.81,50.97,35.62,36.36,0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:43:10,21.34,54.81,50.97,35.62,36.36,0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:43:11,21.34,54.8,50.97,35.62,36.35,0.2,4,Filtration,10/17/18,H,upstream,San Diego
11:43:12,21.34,54.8,50.97,35.62,36.35,0.2,4.1,Filtration,10/17/18,H,upstream,San Diego
11:43:13,21.34,54.8,50.98,35.62,36.35,0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:43:14,21.34,54.8,50.98,35.62,36.35,0.1,4.2,Filtration,10/17/18,H,upstream,San Diego
11:43:15,21.35,54.8,50.98,35.62,36.35,0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:43:16,21.35,54.8,50.98,35.62,36.35,0.1,4.2,Filtration,10/17/18,H,upstream,San Diego
11:43:17,21.35,54.8,50.98,35.62,36.35,0.1,4,Filtration,10/17/18,H,upstream,San Diego
11:43:18,21.35,54.8,50.98,35.62,36.35,0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:43:19,21.35,54.8,50.98,35.62,36.35,0.1,4,Filtration,10/17/18,H,upstream,San Diego
11:43:20,21.35,54.8,50.98,35.62,36.35,0.1,4,Filtration,10/17/18,H,upstream,San Diego
11:43:21,21.35,54.79,50.98,35.62,36.35,0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:43:22,21.35,54.79,50.98,35.62,36.35,0.1,4.1,Filtration,10/17/18,H,upstream,San Diego
11:43:23,21.35,54.79,50.98,35.62,36.35,0,4,Filtration,10/17/18,H,upstream,San Diego
11:43:24,21.35,54.79,50.98,35.62,36.35,0,4.1,Filtration,10/17/18,H,upstream,San Diego
11:43:25,21.35,54.79,50.97,35.61,36.34,0,4.1,Filtration,10/17/18,H,upstream,San Diego
11:43:26,21.35,54.79,50.97,35.61,36.34,0,4.2,Filtration,10/17/18,H,upstream,San Diego
11:43:27,21.35,54.79,50.97,35.61,36.34,0,4.5,Filtration,10/17/18,H,upstream,San Diego
11:43:28,21.35,54.79,50.97,35.61,36.34,0,4.4,Filtration,10/17/18,H,upstream,San Diego
11:43:29,21.35,54.79,50.97,35.61,36.34,0,4.5,Filtration,10/17/18,H,upstream,San Diego
11:43:30,21.35,54.79,50.97,35.61,36.34,0,4.4,Filtration,10/17/18,H,upstream,San Diego
11:43:31,21.35,54.79,50.97,35.61,36.34,0,4.6,Filtration,10/17/18,H,upstream,San Diego
11:43:32,21.35,54.79,50.97,35.61,36.34,0,4.4,Filtration,10/17/18,H,upstream,San Diego
11:43:33,21.36,54.79,50.97,35.61,36.34,0,4.5,Filtration,10/17/18,H,upstream,San Diego
11:43:34,21.36,54.79,50.97,35.61,36.34,0,4.4,Filtration,10/17/18,H,upstream,San Diego
11:43:35,21.36,54.79,50.97,35.61,36.34,0,4.5,Filtration,10/17/18,H,upstream,San Diego
11:43:36,21.36,54.79,50.97,35.61,36.34,-0.1,4.5,Filtration,10/17/18,H,upstream,San Diego
11:43:37,21.36,54.78,50.97,35.61,36.34,-0.1,4.6,Filtration,10/17/18,H,upstream,San Diego
11:43:38,21.36,54.78,50.97,35.61,36.34,-0.1,4.5,Filtration,10/17/18,H,upstream,San Diego
11:43:39,21.36,54.78,50.97,35.61,36.34,-0.1,4.4,Filtration,10/17/18,H,upstream,San Diego
11:43:40,21.36,54.78,50.97,35.61,36.34,-0.1,4.4,Filtration,10/17/18,H,upstream,San Diego
11:43:41,21.36,54.78,50.98,35.61,36.34,-0.1,4.3,Filtration,10/17/18,H,upstream,San Diego
11:43:42,21.36,54.78,50.98,35.61,36.34,-0.1,4.3,Filtration,10/17/18,H,upstream,San Diego
11:43:43,21.36,54.78,50.98,35.61,36.34,-0.1,4.3,Filtration,10/17/18,H,upstream,San Diego
11:43:44,21.36,54.78,50.98,35.61,36.34,-0.1,4.4,Filtration,10/17/18,H,upstream,San Diego
11:43:45,21.37,54.78,50.98,35.61,36.34,-0.1,4.5,Filtration,10/17/18,H,upstream,San Diego
11:43:46,21.37,54.78,50.98,35.61,36.34,-0.1,4.3,Filtration,10/17/18,H,upstream,San Diego
11:43:47,21.37,54.78,50.98,35.61,36.34,-0.1,4.3,Filtration,10/17/18,H,upstream,San Diego
11:43:48,21.37,54.78,50.98,35.61,36.34,-0.1,4.4,Filtration,10/17/18,H,upstream,San Diego
11:43:49,21.37,54.78,50.98,35.61,36.34,-0.1,4.5,Filtration,10/17/18,H,upstream,San Diego
11:43:50,21.37,54.78,50.98,35.61,36.34,-0.1,4.5,Filtration,10/17/18,H,upstream,San Diego
11:43:51,21.37,54.78,50.98,35.61,36.34,-0.1,4.7,Filtration,10/17/18,H,upstream,San Diego
11:43:52,21.37,54.78,50.98,35.61,36.34,-0.1,4.6,Filtration,10/17/18,H,upstream,San Diego
11:43:53,21.37,54.78,50.98,35.61,36.34,-0.1,4.5,Filtration,10/17/18,H,upstream,San Diego
11:43:54,21.37,54.78,50.98,35.61,36.34,-0.1,4.5,Filtration,10/17/18,H,upstream,San Diego
11:43:55,21.37,54.79,50.98,35.61,36.34,-0.1,4.6,Filtration,10/17/18,H,upstream,San Diego
11:43:56,21.37,54.79,50.98,35.61,36.34,-0.1,4.6,Filtration,10/17/18,H,upstream,San Diego
11:43:57,21.37,54.79,50.98,35.61,36.34,-0.2,4.5,Filtration,10/17/18,H,upstream,San Diego
11:43:58,21.37,54.79,50.98,35.61,36.34,-0.2,4.6,Filtration,10/17/18,H,upstream,San Diego
11:43:59,21.37,54.79,50.98,35.61,36.34,-0.2,4.6,Filtration,10/17/18,H,upstream,San Diego
11:44:00,21.37,54.79,50.98,35.61,36.34,-0.2,4.5,Filtration,10/17/18,H,upstream,San Diego
