    Time, Temp,SpCond, Cond,  TDS,   Sal,Turbid+,  Chl,Experiment,    Date,Sonde,Position,Site
9:01:00,16.2,56.61,47.09,36.8,37.68,14.6,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:01:01,16.2,56.61,47.09,36.8,37.68,14.7,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:01:02,16.2,56.61,47.09,36.8,37.68,14.7,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:01:03,16.2,56.61,47.09,36.8,37.68,14.7,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:01:04,16.2,56.61,47.09,36.8,37.68,14.7,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:01:05,16.2,56.61,47.09,36.8,37.68,14.7,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:01:06,16.2,56.61,47.09,36.8,37.68,14.7,3,Filtration,5/18/19,H,Up,Morro Bay
9:01:07,16.2,56.61,47.09,36.8,37.68,14.6,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:08,16.2,56.61,47.09,36.8,37.68,14.6,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:09,16.2,56.61,47.09,36.8,37.68,14.6,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:10,16.2,56.61,47.09,36.8,37.68,14.6,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:11,16.2,56.61,47.09,36.8,37.68,14.5,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:12,16.2,56.61,47.09,36.8,37.68,14.6,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:01:13,16.2,56.61,47.09,36.8,37.68,14.5,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:14,16.2,56.61,47.09,36.8,37.68,14.5,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:15,16.2,56.61,47.09,36.8,37.68,14.4,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:01:16,16.2,56.61,47.09,36.8,37.68,14.4,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:01:17,16.2,56.61,47.09,36.8,37.68,14.4,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:01:18,16.2,56.61,47.09,36.8,37.68,14.4,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:01:19,16.2,56.61,47.09,36.8,37.68,14.5,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:01:20,16.2,56.61,47.09,36.8,37.68,14.5,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:01:21,16.2,56.61,47.09,36.8,37.68,14.5,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:22,16.2,56.61,47.09,36.8,37.68,14.4,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:01:23,16.2,56.61,47.09,36.8,37.68,14.4,3.6,Filtration,5/18/19,H,Up,Morro Bay
9:01:24,16.2,56.61,47.09,36.8,37.68,14.4,3.6,Filtration,5/18/19,H,Up,Morro Bay
9:01:25,16.2,56.61,47.09,36.79,37.68,14.4,3.5,Filtration,5/18/19,H,Up,Morro Bay
9:01:26,16.2,56.61,47.09,36.79,37.68,14.4,3.6,Filtration,5/18/19,H,Up,Morro Bay
9:01:27,16.2,56.61,47.09,36.79,37.68,14.4,3.6,Filtration,5/18/19,H,Up,Morro Bay
9:01:28,16.2,56.61,47.09,36.79,37.67,14.4,3.7,Filtration,5/18/19,H,Up,Morro Bay
9:01:29,16.2,56.61,47.09,36.79,37.68,14.4,3.7,Filtration,5/18/19,H,Up,Morro Bay
9:01:30,16.2,56.61,47.09,36.79,37.68,14.3,3.8,Filtration,5/18/19,H,Up,Morro Bay
9:01:31,16.2,56.61,47.09,36.79,37.68,14.4,3.5,Filtration,5/18/19,H,Up,Morro Bay
9:01:32,16.2,56.61,47.09,36.79,37.68,14.3,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:01:33,16.2,56.61,47.09,36.8,37.68,14.4,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:34,16.2,56.61,47.09,36.8,37.68,14.5,3,Filtration,5/18/19,H,Up,Morro Bay
9:01:35,16.2,56.61,47.09,36.8,37.68,14.4,3,Filtration,5/18/19,H,Up,Morro Bay
9:01:36,16.2,56.61,47.09,36.8,37.68,14.4,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:37,16.2,56.61,47.09,36.8,37.68,14.3,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:01:38,16.2,56.61,47.09,36.8,37.68,14.3,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:01:39,16.2,56.61,47.09,36.8,37.68,14.3,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:01:40,16.2,56.61,47.09,36.8,37.68,14.3,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:01:41,16.2,56.61,47.09,36.8,37.68,14.2,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:42,16.2,56.61,47.09,36.8,37.68,14.3,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:01:43,16.2,56.61,47.09,36.8,37.68,14.2,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:01:44,16.2,56.61,47.09,36.8,37.68,14.2,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:45,16.19,56.61,47.09,36.8,37.68,14.1,3,Filtration,5/18/19,H,Up,Morro Bay
9:01:46,16.19,56.61,47.09,36.8,37.68,14.1,3,Filtration,5/18/19,H,Up,Morro Bay
9:01:47,16.19,56.61,47.09,36.8,37.68,14.1,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:48,16.19,56.61,47.09,36.8,37.68,14.2,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:49,16.19,56.61,47.09,36.8,37.68,14.4,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:01:50,16.19,56.61,47.09,36.8,37.68,14.5,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:01:51,16.19,56.61,47.09,36.8,37.68,14.4,3,Filtration,5/18/19,H,Up,Morro Bay
9:01:52,16.19,56.61,47.09,36.8,37.68,14.4,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:01:53,16.19,56.61,47.09,36.8,37.68,14.4,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:01:54,16.19,56.61,47.09,36.8,37.68,14.4,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:01:55,16.19,56.61,47.09,36.8,37.68,14.5,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:56,16.19,56.61,47.09,36.8,37.68,14.5,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:01:57,16.19,56.61,47.09,36.8,37.68,14.5,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:01:58,16.19,56.61,47.09,36.8,37.68,14.4,3,Filtration,5/18/19,H,Up,Morro Bay
9:01:59,16.19,56.61,47.08,36.8,37.68,14.7,3,Filtration,5/18/19,H,Up,Morro Bay
9:02:00,16.19,56.61,47.08,36.8,37.68,14.7,3,Filtration,5/18/19,H,Up,Morro Bay
9:02:01,16.18,56.61,47.08,36.8,37.68,14.7,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:02:02,16.18,56.61,47.08,36.8,37.68,14.7,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:02:03,16.18,56.62,47.08,36.8,37.68,14.7,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:02:04,16.18,56.62,47.07,36.8,37.68,14.7,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:02:05,16.17,56.62,47.07,36.8,37.68,14.7,3.4,Filtration,5/18/19,H,Up,Morro Bay
9:02:06,16.17,56.62,47.07,36.8,37.68,14.7,3.4,Filtration,5/18/19,H,Up,Morro Bay
9:02:07,16.17,56.62,47.07,36.8,37.68,14.7,3.5,Filtration,5/18/19,H,Up,Morro Bay
9:02:08,16.17,56.62,47.07,36.8,37.69,14.6,3.4,Filtration,5/18/19,H,Up,Morro Bay
9:02:09,16.17,56.62,47.07,36.8,37.69,14.6,3.6,Filtration,5/18/19,H,Up,Morro Bay
9:02:10,16.17,56.62,47.07,36.8,37.69,14.6,3.5,Filtration,5/18/19,H,Up,Morro Bay
9:02:11,16.17,56.62,47.07,36.8,37.69,14.5,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:02:12,16.17,56.62,47.07,36.8,37.69,14.5,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:02:13,16.17,56.62,47.07,36.8,37.69,14.7,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:02:14,16.17,56.62,47.07,36.8,37.69,14.7,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:02:15,16.17,56.62,47.08,36.8,37.68,14.7,3,Filtration,5/18/19,H,Up,Morro Bay
9:02:16,16.17,56.62,47.08,36.8,37.68,14.7,3,Filtration,5/18/19,H,Up,Morro Bay
9:02:17,16.18,56.62,47.08,36.8,37.68,14.7,3,Filtration,5/18/19,H,Up,Morro Bay
9:02:18,16.18,56.62,47.08,36.8,37.68,14.6,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:02:19,16.18,56.62,47.08,36.8,37.68,14.5,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:02:20,16.18,56.62,47.08,36.8,37.68,14.5,3,Filtration,5/18/19,H,Up,Morro Bay
9:02:21,16.18,56.62,47.08,36.8,37.68,14.7,3,Filtration,5/18/19,H,Up,Morro Bay
9:02:22,16.18,56.62,47.08,36.8,37.68,14.7,3,Filtration,5/18/19,H,Up,Morro Bay
9:02:23,16.18,56.62,47.08,36.8,37.68,14.8,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:02:24,16.18,56.62,47.08,36.8,37.68,15.5,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:02:25,16.18,56.62,47.08,36.8,37.68,16.3,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:02:26,16.18,56.62,47.08,36.8,37.68,16.3,3,Filtration,5/18/19,H,Up,Morro Bay
9:02:27,16.18,56.62,47.08,36.8,37.68,17.3,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:02:28,16.18,56.62,47.08,36.8,37.68,17.4,3.4,Filtration,5/18/19,H,Up,Morro Bay
9:02:29,16.18,56.62,47.08,36.8,37.68,17.3,3.6,Filtration,5/18/19,H,Up,Morro Bay
9:02:30,16.18,56.62,47.08,36.8,37.68,17.3,3.6,Filtration,5/18/19,H,Up,Morro Bay
9:02:31,16.18,56.62,47.08,36.8,37.68,17.2,3.7,Filtration,5/18/19,H,Up,Morro Bay
9:02:32,16.18,56.62,47.08,36.8,37.68,17.4,3.7,Filtration,5/18/19,H,Up,Morro Bay
9:02:33,16.18,56.62,47.08,36.8,37.68,17.4,3.5,Filtration,5/18/19,H,Up,Morro Bay
9:02:34,16.18,56.62,47.08,36.8,37.68,18.8,3.4,Filtration,5/18/19,H,Up,Morro Bay
9:02:35,16.18,56.62,47.08,36.8,37.68,19.4,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:02:36,16.18,56.62,47.08,36.8,37.68,19.4,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:02:37,16.18,56.62,47.08,36.8,37.68,19.5,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:02:38,16.18,56.62,47.08,36.8,37.68,19.5,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:02:39,16.18,56.62,47.08,36.8,37.68,22,3,Filtration,5/18/19,H,Up,Morro Bay
9:02:40,16.18,56.62,47.08,36.8,37.68,21.9,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:02:41,16.18,56.62,47.08,36.8,37.68,22.1,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:02:42,16.18,56.62,47.08,36.8,37.68,22,3.4,Filtration,5/18/19,H,Up,Morro Bay
9:02:43,16.19,56.62,47.08,36.8,37.68,22.6,3.4,Filtration,5/18/19,H,Up,Morro Bay
9:02:44,16.19,56.62,47.08,36.8,37.68,24,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:02:45,16.19,56.62,47.08,36.8,37.68,23.6,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:02:46,16.19,56.62,47.08,36.8,37.68,23.5,3,Filtration,5/18/19,H,Up,Morro Bay
9:02:47,16.18,56.62,47.08,36.8,37.68,24.5,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:02:48,16.18,56.62,47.08,36.8,37.68,25.6,3.5,Filtration,5/18/19,H,Up,Morro Bay
9:02:49,16.18,56.62,47.08,36.8,37.68,25.4,3.6,Filtration,5/18/19,H,Up,Morro Bay
9:02:50,16.18,56.62,47.08,36.8,37.69,25.2,3.6,Filtration,5/18/19,H,Up,Morro Bay
9:02:51,16.18,56.62,47.08,36.8,37.69,24.7,3.4,Filtration,5/18/19,H,Up,Morro Bay
9:02:52,16.18,56.62,47.08,36.8,37.69,24.5,3.6,Filtration,5/18/19,H,Up,Morro Bay
9:02:53,16.18,56.62,47.08,36.81,37.69,24.2,3.4,Filtration,5/18/19,H,Up,Morro Bay
9:02:54,16.18,56.62,47.08,36.81,37.69,24.4,3.5,Filtration,5/18/19,H,Up,Morro Bay
9:02:55,16.18,56.63,47.08,36.81,37.69,25.4,3.5,Filtration,5/18/19,H,Up,Morro Bay
9:02:56,16.17,56.63,47.08,36.81,37.69,26.1,3.4,Filtration,5/18/19,H,Up,Morro Bay
9:02:57,16.17,56.63,47.08,36.81,37.69,26.1,3.8,Filtration,5/18/19,H,Up,Morro Bay
9:02:58,16.17,56.63,47.08,36.81,37.69,26.7,3.7,Filtration,5/18/19,H,Up,Morro Bay
9:02:59,16.17,56.63,47.08,36.81,37.69,26.1,3.5,Filtration,5/18/19,H,Up,Morro Bay
9:03:00,16.17,56.63,47.08,36.81,37.69,25.9,3.5,Filtration,5/18/19,H,Up,Morro Bay
9:03:01,16.17,56.63,47.08,36.81,37.69,25.5,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:03:02,16.17,56.63,47.08,36.81,37.69,25.3,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:03:03,16.17,56.63,47.08,36.81,37.69,24.8,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:03:04,16.17,56.63,47.08,36.81,37.69,24.6,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:03:05,16.17,56.63,47.08,36.81,37.69,24.9,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:03:06,16.17,56.63,47.08,36.81,37.69,24.9,2.6,Filtration,5/18/19,H,Up,Morro Bay
9:03:07,16.17,56.63,47.08,36.81,37.69,24.3,2.3,Filtration,5/18/19,H,Up,Morro Bay
9:03:08,16.17,56.63,47.08,36.81,37.69,24.2,2.5,Filtration,5/18/19,H,Up,Morro Bay
9:03:09,16.17,56.63,47.08,36.81,37.69,25.6,2.3,Filtration,5/18/19,H,Up,Morro Bay
9:03:10,16.17,56.63,47.08,36.81,37.69,25.5,2.3,Filtration,5/18/19,H,Up,Morro Bay
9:03:11,16.17,56.63,47.08,36.81,37.69,25,2.5,Filtration,5/18/19,H,Up,Morro Bay
9:03:12,16.17,56.63,47.08,36.81,37.69,24.9,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:03:13,16.16,56.63,47.07,36.81,37.69,24.4,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:03:14,16.16,56.63,47.07,36.81,37.69,24.3,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:03:15,16.16,56.63,47.07,36.81,37.69,26,2.6,Filtration,5/18/19,H,Up,Morro Bay
9:03:16,16.16,56.63,47.07,36.81,37.69,26,2.5,Filtration,5/18/19,H,Up,Morro Bay
9:03:17,16.16,56.63,47.07,36.81,37.69,26.2,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:03:18,16.16,56.63,47.07,36.81,37.69,26,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:03:19,16.16,56.63,47.07,36.81,37.7,25.5,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:03:20,16.16,56.64,47.07,36.81,37.7,25.3,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:03:21,16.16,56.63,47.07,36.81,37.69,24.8,2.4,Filtration,5/18/19,H,Up,Morro Bay
9:03:22,16.16,56.63,47.07,36.81,37.69,24.7,2.6,Filtration,5/18/19,H,Up,Morro Bay
9:03:23,16.16,56.63,47.07,36.81,37.69,24.4,2.4,Filtration,5/18/19,H,Up,Morro Bay
9:03:24,16.16,56.63,47.07,36.81,37.69,24.6,2.4,Filtration,5/18/19,H,Up,Morro Bay
9:03:25,16.16,56.63,47.07,36.81,37.69,24.2,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:03:26,16.16,56.63,47.07,36.81,37.69,24.1,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:03:27,16.16,56.63,47.07,36.81,37.69,25.6,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:03:28,16.16,56.63,47.07,36.81,37.69,25.4,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:03:29,16.16,56.63,47.07,36.81,37.69,24.9,3,Filtration,5/18/19,H,Up,Morro Bay
9:03:30,16.16,56.63,47.07,36.81,37.69,24.7,3,Filtration,5/18/19,H,Up,Morro Bay
9:03:31,16.16,56.63,47.07,36.81,37.69,25.4,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:03:32,16.16,56.63,47.07,36.81,37.69,25.3,3,Filtration,5/18/19,H,Up,Morro Bay
9:03:33,16.16,56.63,47.07,36.81,37.69,25.2,3,Filtration,5/18/19,H,Up,Morro Bay
9:03:34,16.16,56.63,47.07,36.81,37.69,25.1,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:03:35,16.15,56.63,47.06,36.81,37.7,24.8,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:03:36,16.15,56.64,47.06,36.81,37.7,24.6,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:03:37,16.15,56.64,47.06,36.81,37.7,24.6,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:03:38,16.15,56.64,47.06,36.81,37.7,24.5,3,Filtration,5/18/19,H,Up,Morro Bay
9:03:39,16.15,56.64,47.06,36.81,37.7,24.2,3,Filtration,5/18/19,H,Up,Morro Bay
9:03:40,16.15,56.64,47.06,36.82,37.7,24.2,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:03:41,16.15,56.64,47.06,36.82,37.7,24.1,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:03:42,16.14,56.64,47.06,36.82,37.7,24,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:03:43,16.14,56.64,47.06,36.82,37.7,25,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:03:44,16.14,56.64,47.06,36.82,37.7,24.9,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:03:45,16.14,56.64,47.06,36.82,37.7,24.5,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:03:46,16.14,56.64,47.06,36.82,37.7,24.3,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:03:47,16.14,56.64,47.06,36.82,37.7,23.9,2.6,Filtration,5/18/19,H,Up,Morro Bay
9:03:48,16.14,56.64,47.06,36.82,37.7,23.9,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:03:49,16.14,56.64,47.06,36.82,37.7,23.5,2.5,Filtration,5/18/19,H,Up,Morro Bay
9:03:50,16.14,56.64,47.06,36.82,37.7,23.4,2.6,Filtration,5/18/19,H,Up,Morro Bay
9:03:51,16.14,56.64,47.06,36.82,37.7,24.5,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:03:52,16.14,56.64,47.06,36.82,37.7,24.5,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:03:53,16.14,56.64,47.05,36.82,37.7,24.2,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:03:54,16.14,56.64,47.05,36.82,37.7,24.1,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:03:55,16.14,56.64,47.05,36.82,37.7,23.7,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:03:56,16.14,56.64,47.05,36.82,37.7,23.8,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:03:57,16.14,56.64,47.05,36.82,37.7,25.3,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:03:58,16.14,56.64,47.05,36.82,37.7,25.2,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:03:59,16.14,56.64,47.05,36.82,37.7,24.9,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:04:00,16.14,56.64,47.05,36.82,37.7,24.8,2.5,Filtration,5/18/19,H,Up,Morro Bay
9:04:01,16.13,56.65,47.05,36.82,37.7,26.1,2.4,Filtration,5/18/19,H,Up,Morro Bay
9:04:02,16.13,56.64,47.05,36.82,37.7,26,2.5,Filtration,5/18/19,H,Up,Morro Bay
9:04:03,16.13,56.64,47.05,36.82,37.7,26.9,2.5,Filtration,5/18/19,H,Up,Morro Bay
9:04:04,16.13,56.65,47.05,36.82,37.7,29.1,2.4,Filtration,5/18/19,H,Up,Morro Bay
9:04:05,16.14,56.64,47.05,36.82,37.7,30.1,2.5,Filtration,5/18/19,H,Up,Morro Bay
9:04:06,16.14,56.64,47.05,36.82,37.7,29.9,2.5,Filtration,5/18/19,H,Up,Morro Bay
9:04:07,16.13,56.64,47.05,36.82,37.7,31.1,2.5,Filtration,5/18/19,H,Up,Morro Bay
9:04:08,16.13,56.64,47.05,36.82,37.7,30.8,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:04:09,16.13,56.65,47.05,36.82,37.7,30.3,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:04:10,16.13,56.65,47.05,36.82,37.7,30.3,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:04:11,16.13,56.65,47.05,36.82,37.7,29.9,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:04:12,16.13,56.65,47.05,36.82,37.7,29.8,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:04:13,16.13,56.65,47.05,36.82,37.7,29.5,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:04:14,16.13,56.65,47.05,36.82,37.7,31.9,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:04:15,16.13,56.65,47.05,36.82,37.7,31.5,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:04:16,16.13,56.65,47.05,36.82,37.71,32,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:04:17,16.13,56.65,47.05,36.82,37.71,31.6,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:04:18,16.12,56.65,47.05,36.82,37.71,31.5,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:04:19,16.12,56.66,47.05,36.83,37.71,31,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:04:20,16.12,56.65,47.05,36.82,37.71,30.7,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:04:21,16.12,56.66,47.05,36.83,37.71,30.6,3.6,Filtration,5/18/19,H,Up,Morro Bay
9:04:22,16.12,56.66,47.05,36.83,37.71,30.5,3.4,Filtration,5/18/19,H,Up,Morro Bay
9:04:23,16.12,56.66,47.04,36.83,37.71,30.2,3.4,Filtration,5/18/19,H,Up,Morro Bay
9:04:24,16.12,56.66,47.04,36.83,37.71,30,3.4,Filtration,5/18/19,H,Up,Morro Bay
9:04:25,16.11,56.66,47.04,36.83,37.72,29.7,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:04:26,16.11,56.66,47.04,36.83,37.71,29.6,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:04:27,16.11,56.66,47.04,36.83,37.72,29,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:04:28,16.11,56.66,47.04,36.83,37.72,29.2,3,Filtration,5/18/19,H,Up,Morro Bay
9:04:29,16.11,56.66,47.04,36.83,37.72,29.2,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:04:30,16.11,56.66,47.04,36.83,37.72,29.1,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:04:31,16.11,56.66,47.04,36.83,37.72,28.6,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:04:32,16.11,56.66,47.04,36.83,37.72,29.2,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:04:33,16.11,56.66,47.04,36.83,37.72,28.6,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:04:34,16.11,56.66,47.04,36.83,37.72,30,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:04:35,16.11,56.66,47.04,36.83,37.72,29.6,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:04:36,16.11,56.66,47.04,36.83,37.71,29.4,3,Filtration,5/18/19,H,Up,Morro Bay
9:04:37,16.11,56.66,47.04,36.83,37.71,28.9,3,Filtration,5/18/19,H,Up,Morro Bay
9:04:38,16.11,56.66,47.04,36.83,37.71,28.8,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:04:39,16.11,56.66,47.04,36.83,37.71,28.4,2.6,Filtration,5/18/19,H,Up,Morro Bay
9:04:40,16.11,56.66,47.04,36.83,37.71,28.3,2.6,Filtration,5/18/19,H,Up,Morro Bay
9:04:41,16.11,56.66,47.03,36.83,37.71,27.8,2.6,Filtration,5/18/19,H,Up,Morro Bay
9:04:42,16.11,56.66,47.03,36.83,37.71,27.7,2.6,Filtration,5/18/19,H,Up,Morro Bay
9:04:43,16.1,56.66,47.03,36.83,37.71,27.5,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:04:44,16.1,56.66,47.03,36.83,37.71,27.4,2.6,Filtration,5/18/19,H,Up,Morro Bay
9:04:45,16.1,56.66,47.03,36.83,37.71,28.5,2.6,Filtration,5/18/19,H,Up,Morro Bay
9:04:46,16.1,56.66,47.03,36.83,37.71,28.8,2.5,Filtration,5/18/19,H,Up,Morro Bay
9:04:47,16.11,56.66,47.03,36.83,37.71,28.4,2.6,Filtration,5/18/19,H,Up,Morro Bay
9:04:48,16.11,56.66,47.03,36.83,37.71,28.3,2.6,Filtration,5/18/19,H,Up,Morro Bay
9:04:49,16.11,56.66,47.03,36.83,37.71,28,2.5,Filtration,5/18/19,H,Up,Morro Bay
9:04:50,16.11,56.66,47.03,36.83,37.71,27.9,2.5,Filtration,5/18/19,H,Up,Morro Bay
9:04:51,16.1,56.66,47.03,36.83,37.71,27.8,2.6,Filtration,5/18/19,H,Up,Morro Bay
9:04:52,16.1,56.66,47.03,36.83,37.71,27.7,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:04:53,16.1,56.66,47.03,36.83,37.71,27.2,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:04:54,16.1,56.66,47.03,36.83,37.71,27.4,2.8,Filtration,5/18/19,H,Up,Morro Bay
9:04:55,16.1,56.66,47.03,36.83,37.71,28,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:04:56,16.1,56.66,47.03,36.83,37.71,27.8,3.3,Filtration,5/18/19,H,Up,Morro Bay
9:04:57,16.1,56.66,47.03,36.83,37.72,27.3,3.2,Filtration,5/18/19,H,Up,Morro Bay
9:04:58,16.1,56.66,47.03,36.83,37.72,27.1,3,Filtration,5/18/19,H,Up,Morro Bay
9:04:59,16.1,56.66,47.03,36.83,37.72,29.2,3,Filtration,5/18/19,H,Up,Morro Bay
9:05:00,16.1,56.66,47.03,36.83,37.72,29,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:05:01,16.1,56.67,47.03,36.83,37.72,28.4,3.1,Filtration,5/18/19,H,Up,Morro Bay
9:05:02,16.1,56.67,47.03,36.83,37.72,28.3,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:05:03,16.1,56.67,47.03,36.83,37.72,27.8,2.7,Filtration,5/18/19,H,Up,Morro Bay
9:05:04,16.09,56.67,47.03,36.84,37.72,27.7,2.9,Filtration,5/18/19,H,Up,Morro Bay
9:05:05,16.09,56.67,47.03,36.84,37.72,27.3,2.9,Filtration,5/18/19,H,Up,Morro Bay
