    Time, Temp_C_H,SpCond_mS/cm_H, Cond_mS/cm_H,  TDS_g/L_H,   Sal+ppt_H,Turbid_NTU_H,  Chl_ug/L_H,Experiment,    Date,Sonde,Position,Site
14:41:18,20.8,51.85,47.69,33.7,34.16,1.5,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:19,20.81,51.84,47.69,33.7,34.16,1.5,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:20,20.81,51.85,47.69,33.7,34.16,1.5,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:21,20.81,51.85,47.69,33.7,34.16,1.5,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:22,20.81,51.85,47.69,33.7,34.16,1.5,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:24,20.81,51.85,47.69,33.7,34.16,1.5,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:25,20.8,51.85,47.69,33.7,34.16,1.5,3.5,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:26,20.8,51.85,47.69,33.7,34.16,1.5,3.5,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:27,20.8,51.85,47.69,33.7,34.16,1.5,3.5,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:28,20.8,51.85,47.7,33.7,34.17,1.5,3.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:29,20.8,51.85,47.7,33.7,34.17,1.5,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:30,20.8,51.85,47.7,33.7,34.17,1.5,3.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:32,20.8,51.85,47.7,33.7,34.17,1.5,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:33,20.8,51.85,47.69,33.7,34.16,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:34,20.8,51.85,47.69,33.7,34.16,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:35,20.8,51.85,47.69,33.7,34.16,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:36,20.8,51.85,47.69,33.7,34.16,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:37,20.8,51.84,47.69,33.7,34.16,1.5,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:38,20.8,51.84,47.69,33.7,34.16,1.5,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:40,20.8,51.84,47.69,33.7,34.16,1.5,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:41,20.8,51.85,47.69,33.7,34.16,1.6,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:42,20.8,51.85,47.69,33.7,34.16,1.6,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:43,20.8,51.85,47.69,33.7,34.16,1.6,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:44,20.8,51.85,47.69,33.7,34.16,1.6,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:45,20.8,51.85,47.69,33.7,34.16,1.6,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:46,20.8,51.85,47.69,33.7,34.16,1.6,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:48,20.8,51.84,47.69,33.7,34.16,1.5,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:49,20.8,51.84,47.68,33.7,34.16,1.5,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:50,20.8,51.84,47.68,33.7,34.16,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:51,20.8,51.84,47.68,33.7,34.16,1.5,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:52,20.8,51.84,47.68,33.7,34.16,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:53,20.8,51.84,47.68,33.7,34.16,1.5,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:54,20.8,51.84,47.68,33.7,34.16,1.5,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:56,20.79,51.84,47.68,33.7,34.16,1.5,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:57,20.79,51.84,47.67,33.7,34.16,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:58,20.79,51.84,47.67,33.7,34.16,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:41:59,20.79,51.84,47.67,33.7,34.16,1.5,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:00,20.79,51.85,47.68,33.7,34.16,1.5,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:01,20.79,51.85,47.68,33.7,34.16,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:02,20.79,51.85,47.68,33.7,34.16,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:04,20.79,51.84,47.68,33.7,34.16,1.5,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:05,20.79,51.84,47.68,33.7,34.16,1.5,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:06,20.8,51.84,47.68,33.7,34.16,1.5,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:07,20.8,51.84,47.68,33.7,34.16,1.5,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:08,20.8,51.84,47.68,33.7,34.16,1.5,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:09,20.8,51.84,47.68,33.7,34.16,1.5,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:10,20.8,51.84,47.68,33.7,34.16,1.5,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:12,20.8,51.84,47.68,33.7,34.16,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:13,20.8,51.84,47.68,33.7,34.16,1.5,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:14,20.8,51.84,47.68,33.7,34.16,1.5,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:15,20.8,51.84,47.68,33.7,34.16,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:16,20.8,51.84,47.68,33.7,34.16,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:17,20.8,51.84,47.68,33.7,34.16,1.4,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:18,20.8,51.84,47.68,33.7,34.16,1.4,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:20,20.8,51.84,47.68,33.7,34.16,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:21,20.8,51.84,47.68,33.7,34.16,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:22,20.8,51.84,47.69,33.7,34.16,1.4,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:23,20.8,51.84,47.69,33.7,34.16,1.4,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:24,20.8,51.84,47.69,33.7,34.16,1.4,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:25,20.8,51.84,47.69,33.7,34.16,1.4,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:26,20.8,51.84,47.69,33.7,34.16,1.4,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:28,20.8,51.84,47.69,33.7,34.16,1.5,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:29,20.8,51.84,47.69,33.7,34.16,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:30,20.81,51.84,47.69,33.7,34.16,1.5,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:31,20.81,51.84,47.69,33.7,34.16,1.5,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:32,20.81,51.84,47.69,33.7,34.16,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:33,20.81,51.84,47.69,33.7,34.16,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:34,20.81,51.84,47.69,33.7,34.16,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:36,20.81,51.84,47.69,33.7,34.16,1.4,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:37,20.8,51.84,47.68,33.69,34.16,1.4,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:38,20.8,51.84,47.68,33.69,34.15,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:39,20.8,51.84,47.68,33.69,34.15,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:40,20.8,51.84,47.68,33.69,34.16,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:41,20.8,51.83,47.67,33.69,34.15,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:42,20.8,51.83,47.67,33.69,34.15,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:44,20.79,51.82,47.66,33.69,34.15,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:45,20.79,51.82,47.66,33.68,34.14,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:46,20.79,51.83,47.66,33.69,34.15,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:47,20.79,51.83,47.66,33.69,34.15,1.4,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:48,20.79,51.83,47.66,33.69,34.15,1.4,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:49,20.79,51.83,47.66,33.69,34.15,1.4,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:50,20.78,51.83,47.66,33.69,34.15,1.4,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:52,20.78,51.83,47.65,33.69,34.15,1.4,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:53,20.78,51.83,47.65,33.69,34.15,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:54,20.78,51.83,47.65,33.69,34.15,1.4,3.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:55,20.78,51.83,47.65,33.69,34.15,1.4,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:56,20.77,51.83,47.65,33.69,34.15,1.4,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:57,20.77,51.83,47.64,33.69,34.15,1.3,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:42:58,20.77,51.83,47.64,33.69,34.15,1.3,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:00,20.77,51.83,47.64,33.69,34.15,1.5,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:01,20.77,51.83,47.64,33.69,34.15,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:02,20.77,51.83,47.64,33.69,34.15,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:03,20.77,51.84,47.65,33.69,34.15,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:04,20.77,51.84,47.65,33.69,34.16,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:05,20.77,51.84,47.65,33.69,34.16,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:06,20.77,51.84,47.65,33.69,34.16,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:08,20.77,51.84,47.65,33.69,34.15,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:09,20.77,51.83,47.64,33.69,34.15,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:10,20.77,51.83,47.64,33.69,34.15,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:11,20.77,51.83,47.64,33.69,34.15,1.4,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:12,20.77,51.83,47.64,33.69,34.15,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:13,20.77,51.83,47.64,33.69,34.15,1.4,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:14,20.77,51.83,47.64,33.69,34.15,1.4,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:16,20.77,51.83,47.64,33.69,34.15,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:17,20.77,51.83,47.64,33.69,34.15,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:18,20.77,51.83,47.64,33.69,34.15,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:19,20.77,51.83,47.64,33.69,34.15,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:20,20.77,51.83,47.64,33.69,34.15,1.4,3.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:21,20.77,51.83,47.64,33.69,34.15,1.4,3.5,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:22,20.77,51.83,47.64,33.69,34.15,1.3,3.5,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:24,20.77,51.83,47.64,33.69,34.15,1.3,3.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:25,20.77,51.84,47.65,33.69,34.16,1.3,3.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:26,20.77,51.84,47.65,33.69,34.16,1.3,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:27,20.77,51.84,47.65,33.7,34.16,1.3,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:28,20.77,51.84,47.65,33.7,34.16,1.3,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:29,20.77,51.84,47.65,33.7,34.16,1.3,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:30,20.77,51.84,47.65,33.7,34.16,1.3,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:32,20.77,51.84,47.65,33.7,34.16,1.3,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:33,20.77,51.84,47.65,33.7,34.16,1.3,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:34,20.77,51.84,47.65,33.7,34.16,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:35,20.77,51.84,47.65,33.7,34.16,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:36,20.77,51.84,47.65,33.7,34.16,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:37,20.77,51.84,47.65,33.69,34.16,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:38,20.77,51.84,47.65,33.7,34.16,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:40,20.76,51.84,47.65,33.7,34.16,1.4,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:41,20.76,51.84,47.65,33.7,34.16,1.4,3.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:42,20.76,51.84,47.65,33.7,34.16,1.4,3.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:43,20.76,51.84,47.64,33.7,34.16,1.4,3.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:44,20.76,51.84,47.64,33.7,34.16,1.4,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:45,20.76,51.84,47.64,33.69,34.16,1.4,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:46,20.76,51.84,47.64,33.69,34.15,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:48,20.76,51.83,47.64,33.69,34.15,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:49,20.76,51.83,47.63,33.69,34.15,1.3,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:50,20.76,51.83,47.63,33.69,34.15,1.3,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:51,20.76,51.83,47.63,33.69,34.15,1.3,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:52,20.76,51.83,47.63,33.69,34.15,1.3,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:53,20.76,51.83,47.63,33.69,34.15,1.3,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:54,20.76,51.83,47.63,33.69,34.15,1.4,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:56,20.76,51.83,47.63,33.69,34.15,1.4,2.6,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:57,20.76,51.82,47.63,33.69,34.15,1.4,2.6,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:58,20.76,51.82,47.62,33.68,34.14,1.4,2.6,Side-by-side-Before,10/26/18,H,Down,Deanza
14:43:59,20.76,51.82,47.62,33.68,34.14,1.4,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:00,20.76,51.82,47.62,33.68,34.14,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:01,20.76,51.82,47.63,33.68,34.14,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:02,20.76,51.82,47.63,33.68,34.14,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:04,20.76,51.83,47.63,33.69,34.15,1.4,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:05,20.76,51.83,47.64,33.69,34.15,1.3,2.5,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:06,20.76,51.83,47.64,33.69,34.15,1.4,2.5,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:07,20.76,51.83,47.64,33.69,34.15,1.4,2.5,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:08,20.76,51.84,47.64,33.69,34.16,1.4,2.6,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:09,20.76,51.84,47.64,33.7,34.16,1.4,2.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:10,20.76,51.84,47.64,33.7,34.16,1.4,2.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:12,20.76,51.84,47.64,33.7,34.16,1.4,2.6,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:13,20.76,51.84,47.65,33.7,34.16,1.4,2.5,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:14,20.76,51.84,47.65,33.7,34.16,1.4,2.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:15,20.76,51.84,47.65,33.7,34.16,1.4,2.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:16,20.76,51.84,47.65,33.7,34.16,1.4,2.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:17,20.76,51.85,47.65,33.7,34.16,1.4,2.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:18,20.76,51.85,47.65,33.7,34.16,1.4,2.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:20,20.76,51.85,47.65,33.7,34.16,1.4,2.6,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:21,20.76,51.85,47.65,33.7,34.17,1.4,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:22,20.76,51.85,47.65,33.7,34.17,1.4,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:23,20.76,51.85,47.66,33.7,34.17,1.4,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:24,20.76,51.85,47.66,33.71,34.17,1.4,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:25,20.76,51.85,47.65,33.7,34.17,1.4,2.6,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:26,20.76,51.85,47.65,33.7,34.17,1.4,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:28,20.76,51.85,47.65,33.7,34.17,1.4,2.5,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:29,20.76,51.85,47.65,33.7,34.17,1.4,2.6,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:30,20.76,51.85,47.65,33.7,34.17,1.4,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:31,20.76,51.85,47.65,33.7,34.17,1.4,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:32,20.76,51.85,47.65,33.71,34.17,1.4,2.6,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:33,20.76,51.85,47.66,33.71,34.17,1.4,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:34,20.76,51.85,47.66,33.71,34.17,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:36,20.76,51.86,47.66,33.71,34.17,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:37,20.76,51.86,47.66,33.71,34.17,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:38,20.76,51.86,47.66,33.71,34.17,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:39,20.76,51.86,47.66,33.71,34.17,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:40,20.76,51.86,47.66,33.71,34.17,1.4,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:41,20.76,51.86,47.66,33.71,34.17,1.5,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:42,20.76,51.86,47.66,33.71,34.17,1.5,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:44,20.76,51.86,47.66,33.71,34.17,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:45,20.77,51.86,47.66,33.71,34.17,1.5,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:46,20.77,51.86,47.67,33.71,34.17,1.5,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:47,20.77,51.86,47.67,33.71,34.17,1.5,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:48,20.77,51.85,47.67,33.7,34.17,1.5,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:49,20.77,51.85,47.66,33.7,34.17,1.6,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:50,20.77,51.85,47.66,33.7,34.17,1.6,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:52,20.77,51.85,47.66,33.7,34.17,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:53,20.77,51.85,47.66,33.7,34.17,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:54,20.77,51.85,47.66,33.7,34.17,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:55,20.77,51.85,47.66,33.7,34.16,1.5,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:56,20.77,51.85,47.66,33.7,34.16,1.5,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:57,20.77,51.85,47.66,33.7,34.16,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:44:58,20.77,51.84,47.66,33.7,34.16,1.5,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:00,20.77,51.84,47.66,33.7,34.16,1.5,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:01,20.77,51.84,47.66,33.7,34.16,1.5,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:02,20.77,51.84,47.66,33.7,34.16,1.5,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:03,20.77,51.84,47.66,33.7,34.16,1.5,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:04,20.77,51.84,47.66,33.7,34.16,1.5,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:05,20.77,51.84,47.65,33.69,34.16,1.5,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:06,20.77,51.83,47.65,33.69,34.15,1.5,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:08,20.78,51.83,47.65,33.69,34.15,1.5,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:09,20.78,51.83,47.65,33.69,34.15,1.5,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:10,20.78,51.83,47.65,33.69,34.15,1.4,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:11,20.78,51.84,47.65,33.69,34.16,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:12,20.78,51.84,47.66,33.7,34.16,1.4,2.6,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:13,20.78,51.84,47.66,33.7,34.16,1.4,2.6,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:14,20.78,51.85,47.66,33.7,34.16,1.4,2.7,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:16,20.78,51.85,47.67,33.7,34.16,1.4,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:17,20.78,51.85,47.67,33.7,34.17,1.4,3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:18,20.78,51.86,47.68,33.71,34.17,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:19,20.78,51.86,47.68,33.71,34.17,1.4,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:20,20.78,51.86,47.68,33.71,34.17,1.4,2.8,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:21,20.78,51.86,47.68,33.71,34.17,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:22,20.78,51.86,47.68,33.71,34.17,1.4,2.9,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:24,20.78,51.86,47.68,33.71,34.17,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:25,20.78,51.86,47.68,33.71,34.17,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:26,20.78,51.86,47.68,33.71,34.17,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:27,20.78,51.86,47.68,33.71,34.17,1.4,3.2,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:28,20.78,51.86,47.68,33.71,34.17,1.4,3.1,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:29,20.78,51.86,47.68,33.71,34.17,1.4,3.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:30,20.78,51.86,47.68,33.71,34.17,1.4,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:32,20.78,51.86,47.68,33.71,34.17,1.5,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:33,20.78,51.86,47.68,33.71,34.17,1.4,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:34,20.78,51.86,47.68,33.71,34.17,1.5,3.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:35,20.78,51.86,47.68,33.71,34.17,1.4,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:36,20.78,51.86,47.68,33.71,34.17,1.5,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:37,20.78,51.86,47.68,33.71,34.17,1.5,3.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:38,20.78,51.86,47.68,33.71,34.17,1.5,3.4,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:40,20.78,51.86,47.68,33.71,34.17,1.5,3.6,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:41,20.78,51.86,47.68,33.71,34.17,1.5,3.6,Side-by-side-Before,10/26/18,H,Down,Deanza
14:45:42,20.78,51.86,47.68,33.71,34.17,1.5,3.3,Side-by-side-Before,10/26/18,H,Down,Deanza
